dms_orig,dms_dest,wgt_dist
089,488,1093
089,489,978
089,491,510
089,499,534
089,500,2284
089,511,1911
089,512,1965
089,513,1905
089,519,1941
089,531,1525
089,532,1367
089,539,1407
089,540,1740
089,551,1246
089,559,1261
089,560,458
091,011,1112
091,012,1346
091,019,1172
091,020,4950
091,041,2611
091,042,2678
091,049,2735
091,050,1396
091,061,2900
091,062,2914
091,063,3106
091,064,3043
091,065,3060
091,069,3064
091,081,1984
091,089,2055
091,091,16
091,092,67
091,099,49
091,101,386
091,109,327
091,111,352
091,121,1094
091,122,1302
091,123,1200
091,124,1246
091,129,1371
091,131,1025
091,132,990
091,139,1154
091,160,2737
091,171,970
091,172,1095
091,179,1116
091,181,929
091,182,893
091,183,772
091,189,948
091,190,1272
091,201,1403
091,202,1565
091,209,1654
091,211,797
091,212,898
091,219,1033
091,221,1486
091,223,1518
091,229,1506
091,230,344
091,241,332
091,242,365
091,249,432
091,251,111
091,259,52
091,261,750
091,262,867
091,269,1015
091,271,1369
091,279,1453
091,280,1308
091,291,1349
091,292,1116
091,299,1328
091,300,2732
091,311,1385
091,319,1584
091,321,2669
091,329,2678
091,331,192
091,339,170
091,341,165
091,342,286
091,350,2027
091,361,173
091,362,417
091,363,132
091,364,351
091,369,388
091,371,770
091,372,713
091,373,631
091,379,809
091,380,1813
091,391,794
091,392,597
091,393,654
091,394,744
091,399,703
091,401,1675
091,402,1576
091,409,1669
091,411,3070
091,419,2789
091,421,237
091,422,481
091,423,202
091,429,348
091,441,89
091,451,908
091,452,880
091,459,872
091,460,1744
091,471,1210
091,472,1041
091,473,863
091,479,1088
091,481,1916
091,484,1699
091,485,2398
091,486,1810
091,487,2217
091,488,1968
091,489,1919
091,491,2302
091,500,181
091,511,474
091,512,500
091,513,420
091,519,662
091,531,3020
091,532,3030
091,539,2877
091,540,599
091,551,1027
091,559,1251
091,560,2259
092,011,1065
092,012,1297
092,019,1133
092,020,4752
092,041,2540
092,042,2662
092,049,2676
092,050,1337
092,061,2861
092,062,2881
092,063,3078
092,064,3008
092,065,3019
092,069,3121
092,081,1901
092,089,2033
092,091,60
092,092,22
092,099,81
092,101,210
092,109,276
092,111,308
092,121,1043
092,122,1284
092,123,1156
092,124,1217
092,129,1323
092,131,976
092,132,943
092,139,1113
092,160,2750
092,171,920
092,172,1033
092,179,1095
092,181,850
092,182,813
092,183,758
092,189,895
092,190,1307
092,201,1330
092,202,1454
092,209,1608
092,211,751
092,212,841
092,219,978
092,221,1443
092,222,1797
092,223,1395
092,229,1455
092,230,364
092,241,244
092,242,320
092,249,383
092,251,167
092,259,104
092,261,712
092,262,828
092,269,1028
092,271,1315
092,279,1536
092,280,1256
092,291,1302
092,292,1084
092,299,1261
092,300,2765
092,311,1348
092,319,1631
092,321,2632
092,329,2629
092,331,216
092,339,221
092,341,116
092,342,216
092,350,2243
092,361,171
092,362,419
092,363,76
092,364,387
092,369,347
092,371,725
092,372,638
092,373,616
092,379,744
092,380,1829
092,391,728
092,392,545
092,393,608
092,394,719
092,399,649
092,401,1555
092,402,1419
092,409,1603
092,411,3029
092,419,2765
092,421,162
092,422,447
092,423,197
092,429,326
092,441,127
092,451,885
092,452,832
092,459,843
092,460,1706
092,471,1161
092,472,993
092,473,800
092,479,1002
092,481,1839
092,482,1704
092,483,1965
092,484,1651
092,485,2408
092,486,1761
092,487,2183
092,488,1919
092,489,1890
092,491,2254
092,499,2343
092,500,272
092,511,432
092,512,442
092,513,371
092,519,626
092,531,2982
092,532,2991
092,539,2918
092,540,528
092,551,990
092,559,1245
092,560,2134
099,011,1132
099,012,1375
099,019,1214
099,020,4964
099,041,2648
099,042,2737
099,049,2795
099,050,1427
099,061,2928
099,062,2942
099,063,3153
099,064,3069
099,065,3081
099,069,3077
099,081,2001
099,089,2045
099,091,41
099,092,86
099,099,14
099,101,261
099,109,335
099,111,372
099,121,1115
099,122,1376
099,123,1208
099,124,1282
099,129,1361
099,131,1050
099,132,998
099,139,1146
099,160,2789
099,171,986
099,172,1098
099,179,1135
099,182,899
099,183,794
099,189,990
099,190,1266
099,201,1417
099,202,1565
099,209,1582
099,211,814
099,212,907
099,219,1058
099,221,1514
099,222,1665
099,223,1467
099,229,1519
099,230,288
099,241,373
099,242,384
099,249,425
099,251,94
099,259,80
099,261,777
099,262,888
099,269,1048
099,271,1361
099,279,1538
099,280,1321
099,291,1363
099,292,1159
099,299,1399
099,300,2783
099,311,1401
099,319,1677
099,321,2692
099,329,2661
099,331,143
099,339,176
099,341,170
099,342,278
099,350,2363
099,361,178
099,362,450
099,363,131
099,364,373
099,369,402
099,371,790
099,372,705
099,373,655
099,379,793
099,380,1833
099,391,775
099,392,614
099,393,667
099,394,766
099,399,710
099,401,1618
099,402,1519
099,409,1701
099,411,3080
099,419,2813
099,421,278
099,422,505
099,423,234
099,429,348
099,441,54
099,451,909
099,452,898
099,459,850
099,460,1792
099,471,1227
099,472,1063
099,473,869
099,479,1040
099,481,1911
099,482,1677
099,483,2019
099,484,1720
099,485,2422
099,486,1848
099,487,2254
099,488,1994
099,489,1952
099,491,2311
099,499,2462
099,500,255
099,511,503
099,512,583
099,513,442
099,519,652
099,531,3043
099,532,3039
099,539,2911
099,540,627
099,551,1048
099,559,1259
099,560,2127
101,011,865
101,012,1076
101,019,909
101,020,4777
101,041,2350
101,042,2570
101,049,2580
101,050,1163
101,061,2712
101,062,2778
101,063,3011
101,064,2928
101,069,2880
101,081,1710
101,089,2019
101,091,279
101,092,235
101,099,326
101,101,13
101,109,64
101,111,114
101,121,860
101,122,1055
101,123,942
101,124,1008
101,129,1131
101,131,757
101,132,712
101,139,837
101,160,2638
101,171,842
101,172,944
101,179,954
101,181,731
101,182,681
101,183,687
101,189,782
101,190,1151
101,201,1178
101,202,1282
101,209,1466
101,211,604
101,212,682
101,219,819
101,221,1243
101,222,1394
101,223,1177
101,229,1265
101,230,599
101,241,79
101,242,125
101,249,181
101,251,348
101,259,391
101,261,622
101,262,751
101,269,814
101,271,1247
101,279,1316
101,280,1100
101,291,1117
101,292,942
101,299,1165
101,300,2615
101,311,1215
101,319,1431
101,321,2526
101,329,2558
101,331,425
101,339,465
101,341,136
101,342,79
101,350,2129
101,361,301
101,362,388
101,363,169
101,364,352
101,369,397
101,371,520
101,372,428
101,373,381
101,379,533
101,380,1674
101,391,584
101,392,485
101,393,462
101,394,558
101,399,579
101,401,1420
101,402,1308
101,409,1475
101,411,2926
101,419,2766
101,421,71
101,422,351
101,423,163
101,429,171
101,441,326
101,451,671
101,452,583
101,459,595
101,460,1725
101,471,981
101,472,794
101,473,615
101,479,749
101,481,1639
101,482,1410
101,483,1836
101,484,1457
101,485,2188
101,486,1540
101,487,1880
101,488,1721
101,489,1687
101,491,2190
101,499,2234
101,500,434
101,511,233
101,512,244
101,513,143
101,519,325
101,531,2876
101,532,2905
101,539,3002
101,540,406
101,551,912
101,559,1064
101,560,2006
109,011,867
109,019,970
109,020,4791
109,041,2405
109,042,2692
109,049,2707
109,050,1211
109,061,2732
109,062,2811
109,063,3049
109,064,2960
109,065,2891
109,069,3237
109,081,1769
109,089,1933
109,091,330
109,092,270
109,099,345
109,101,67
109,109,18
109,111,180
109,121,825
109,122,1008
109,123,890
109,124,966
109,129,1123
109,131,738
109,132,664
109,139,817
109,160,2701
109,171,849
109,179,887
109,181,880
109,182,1000
109,183,659
109,189,754
109,190,1244
109,209,1772
109,211,619
109,212,706
109,219,834
109,223,1209
109,229,1263
109,230,595
109,241,95
109,242,127
109,249,164
109,251,423
109,259,419
109,261,657
109,262,758
109,269,916
109,279,1447
109,280,1087
109,291,1177
109,292,951
109,299,1149
109,300,2768
109,311,1272
109,321,3000
109,329,2583
109,331,485
109,339,533
109,341,202
109,342,112
109,350,2250
109,361,380
109,362,439
109,363,221
109,364,408
109,369,461
109,371,496
109,372,420
109,373,330
109,379,553
109,380,1708
109,391,575
109,392,470
109,393,492
109,399,563
109,401,1423
109,402,1000
109,411,2974
109,419,2661
109,421,146
109,422,346
109,423,219
109,429,273
109,441,382
109,451,585
109,452,591
109,459,562
109,471,972
109,472,810
109,473,601
109,479,807
109,481,1825
109,483,1768
109,484,1464
109,485,2406
109,486,1555
109,487,1883
109,489,1707
109,491,2217
109,499,2370
109,500,468
109,511,220
109,512,190
109,513,154
109,519,351
109,531,2912
109,532,2888
109,539,3052
109,540,402
109,551,919
109,559,1099
111,011,781
111,012,965
111,019,828
111,020,4693
111,041,2350
111,042,2319
111,049,2500
111,050,1109
111,061,2640
111,062,2719
111,063,2873
111,064,2846
111,065,2796
111,069,3020
111,081,1673
111,089,1891
111,091,354
111,092,307
111,099,339
111,101,110
111,109,162
111,111,4
111,121,741
111,122,1048
111,123,837
111,124,907
111,129,993
111,131,640
111,132,612
111,139,710
111,160,2414
111,171,783
111,172,815
111,179,813
111,181,664
111,182,590
111,189,647
111,190,1096
111,201,1105
111,209,1397
111,211,565
111,212,611
111,219,735
111,223,1104
111,229,1172
111,230,689
111,241,48
111,242,22
111,249,111
111,251,450
111,259,457
111,261,551
111,262,668
111,269,850
111,271,1153
111,279,1291
111,280,997
111,291,1073
111,292,860
111,299,1027
111,300,2509
111,311,1181
111,319,1429
111,321,2454
111,329,2493
111,331,490
111,339,534
111,341,355
111,342,168
111,350,2052
111,361,392
111,362,511
111,363,398
111,364,717
111,369,477
111,371,389
111,372,280
111,373,300
111,379,390
111,380,1589
111,391,483
111,392,383
111,393,399
111,394,478
111,399,447
111,401,1324
111,402,1238
111,409,1412
111,411,2868
111,419,2622
111,421,232
111,422,276
111,423,247
111,429,200
111,441,406
111,451,522
111,452,489
111,459,456
111,460,1489
111,471,866
111,472,703
111,473,530
111,479,713
111,481,1547
111,482,1324
111,483,1681
111,484,1363
111,485,2086
111,486,1451
111,487,1782
111,488,1628
111,489,1605
111,491,2128
111,499,2154
111,500,522
111,511,242
111,512,197
111,513,30
111,519,217
111,531,2819
111,532,2807
111,539,2966
111,540,402
111,551,828
111,559,962
121,011,486
121,012,414
121,019,512
121,020,4791
121,041,2040
121,042,1969
121,049,2245
121,050,948
121,061,2409
121,062,2805
121,063,2657
121,064,2811
121,065,2647
121,069,2565
121,081,1783
121,089,1848
121,091,1115
121,092,1049
121,099,1097
121,101,867
121,109,811
121,111,740
121,121,20
121,122,292
121,123,136
121,124,196
121,129,252
121,131,382
121,132,172
121,139,330
121,160,2806
121,171,1117
121,172,960
121,179,1165
121,181,1037
121,182,900
121,183,1008
121,189,964
121,190,1352
121,201,1240
121,202,1326
121,209,1434
121,211,807
121,212,815
121,219,758
121,221,595
121,222,762
121,223,567
121,229,742
121,230,1349
121,241,794
121,242,757
121,249,889
121,251,1164
121,259,1139
121,261,1108
121,262,1329
121,269,1253
121,271,1535
121,279,1660
121,280,670
121,291,1184
121,292,940
121,299,1049
121,300,2720
121,311,1408
121,319,1543
121,321,2359
121,329,2619
121,331,1254
121,339,1330
121,341,992
121,342,924
121,350,1674
121,361,1143
121,362,1078
121,363,993
121,364,1067
121,369,1261
121,371,440
121,372,492
121,373,534
121,379,549
121,380,1929
121,391,861
121,392,908
121,393,868
121,394,919
121,399,922
121,401,1169
121,402,1153
121,409,1330
121,411,3029
121,419,2968
121,421,921
121,422,862
121,423,1003
121,429,990
121,441,1107
121,451,306
121,452,459
121,459,343
121,460,1687
121,471,736
121,472,642
121,473,585
121,479,612
121,481,1061
121,482,805
121,483,1131
121,484,1032
121,485,1636
121,486,914
121,487,1228
121,488,1063
121,489,1267
121,491,2272
121,499,2169
121,500,1256
121,511,664
121,512,700
121,513,728
121,519,695
121,531,3077
121,532,2994
121,539,3187
121,540,769
121,551,1127
121,559,1353
121,560,2098
122,011,756
122,012,660
122,019,758
122,020,4780
122,041,2292
122,042,2397
122,049,2526
122,050,1137
122,061,2684
122,062,3054
122,063,2882
122,064,3043
122,065,2959
122,069,2658
122,081,2035
122,089,2135
122,091,1360
122,092,1257
122,099,1412
122,101,1064
122,109,1021
122,111,1033
122,121,294
122,122,32
122,123,203
122,124,219
122,129,304
122,131,692
122,132,491
122,139,678
122,160,3048
122,171,1342
122,172,1133
122,179,1309
122,181,1247
122,182,1120
122,183,1239
122,189,1330
122,190,1693
122,201,1473
122,202,1535
122,209,1699
122,211,1038
122,212,1021
122,219,1056
122,221,884
122,222,1012
122,223,853
122,229,1000
122,230,1558
122,241,1037
122,242,1036
122,249,1074
122,251,1370
122,259,1327
122,261,1328
122,262,1369
122,269,1580
122,271,1738
122,279,1957
122,280,847
122,291,1427
122,292,1166
122,299,1401
122,300,3063
122,311,1637
122,319,1898
122,321,2613
122,329,2877
122,331,1411
122,339,1502
122,341,1151
122,342,1104
122,350,2219
122,361,1321
122,362,1320
122,363,1200
122,364,1286
122,369,1429
122,371,707
122,372,788
122,373,789
122,379,832
122,380,2363
122,391,1092
122,392,1174
122,393,1082
122,394,1109
122,399,1173
122,401,1383
122,402,1356
122,409,1711
122,411,3277
122,419,3202
122,421,1105
122,422,1096
122,423,1160
122,429,1206
122,441,1438
122,451,549
122,452,707
122,459,631
122,460,2093
122,471,991
122,472,897
122,473,866
122,479,943
122,481,1247
122,482,1073
122,483,1329
122,484,1294
122,485,1843
122,486,1188
122,487,1563
122,488,1372
122,489,1510
122,491,2525
122,499,2434
122,500,1458
122,511,944
122,512,884
122,513,1030
122,519,989
122,531,3329
122,532,3241
122,539,3470
122,540,1015
122,551,1411
122,559,1631
122,560,2434
123,011,588
123,012,475
123,019,579
123,020,4834
123,041,2102
123,042,2232
123,049,2336
123,050,983
123,061,2508
123,062,2878
123,063,2697
123,064,2869
123,065,2656
123,069,2742
123,081,1853
123,089,1950
123,091,1202
123,092,1156
123,099,1206
123,101,941
123,109,884
123,111,833
123,121,133
123,122,196
123,123,21
123,124,102
123,129,202
123,131,521
123,132,287
123,139,457
123,160,2937
123,171,1210
123,172,997
123,179,1202
123,181,1107
123,182,970
123,183,1058
123,189,1060
123,190,1525
123,201,1326
123,202,1328
123,209,1584
123,211,868
123,212,849
123,219,874
123,221,692
123,222,843
123,223,653
123,229,816
123,230,1453
123,241,927
123,242,865
123,249,920
123,251,1265
123,259,1250
123,261,1160
123,262,1252
123,269,1384
123,271,1635
123,279,1774
123,280,718
123,291,1255
123,292,1014
123,299,1160
123,300,2859
123,311,1453
123,319,1688
123,321,2393
123,329,2724
123,331,1362
123,339,1395
123,341,1071
123,342,1045
123,350,1794
123,361,1257
123,362,1178
123,363,1116
123,364,1193
123,369,1372
123,371,521
123,372,650
123,373,643
123,379,662
123,380,2089
123,391,929
123,392,1002
123,393,944
123,394,958
123,399,961
123,401,1257
123,402,1196
123,409,1409
123,411,3089
123,419,3024
123,421,997
123,422,956
123,423,1108
123,429,1068
123,441,1244
123,451,387
123,452,537
123,459,485
123,460,1802
123,471,797
123,472,685
123,473,688
123,479,738
123,481,1118
123,482,874
123,483,1191
123,484,1112
123,485,1689
123,486,981
123,487,1314
123,488,1181
123,489,1340
123,491,2342
123,499,2254
123,500,1376
123,511,797
123,512,800
123,513,870
123,519,812
123,531,3149
123,532,3052
123,539,3256
123,540,877
123,551,1246
123,559,1397
123,560,2217
124,011,547
124,012,468
124,019,540
124,020,4796
124,041,2088
124,042,2252
124,049,2390
124,050,1012
124,061,2461
124,062,2897
124,063,2756
124,064,2859
124,065,2759
124,069,2840
124,081,1927
124,089,1995
124,091,1263
124,092,1219
124,099,1285
124,101,1011
124,109,964
124,111,905
124,121,208
124,122,203
124,123,108
124,124,19
124,129,169
124,131,479
124,132,356
124,139,511
124,160,2981
124,171,1198
124,172,1024
124,179,1194
124,181,1137
124,182,995
124,183,1093
124,189,1078
124,190,1508
124,201,1262
124,202,1342
124,209,1595
124,211,894
124,212,883
124,219,859
124,221,701
124,222,781
124,223,611
124,229,802
124,230,1590
124,241,967
124,242,929
124,249,964
124,251,1351
124,259,1364
124,261,1197
124,262,1266
124,269,1441
124,271,1656
124,279,1814
124,280,742
124,291,1243
124,292,1040
124,299,1251
124,300,2986
124,311,1477
124,319,1754
124,321,2432
124,329,2721
124,331,1402
124,339,1443
124,341,1115
124,342,1063
124,350,1761
124,361,1333
124,362,1253
124,363,1189
124,364,1265
124,369,1347
124,371,613
124,372,674
124,373,689
124,379,746
124,380,2213
124,391,937
124,392,1072
124,393,1012
124,394,984
124,399,1026
124,401,1263
124,402,1192
124,409,1310
124,411,3123
124,419,3047
124,421,1053
124,422,1019
124,423,1153
124,429,1086
124,441,1318
124,451,452
124,452,583
124,459,543
124,460,1968
124,471,795
124,472,708
124,473,668
124,479,786
124,481,1069
124,482,878
124,483,1195
124,484,1139
124,485,1679
124,486,969
124,487,1282
124,488,1138
124,489,1178
124,491,2370
124,499,2315
124,500,1437
124,511,814
124,512,830
124,513,927
124,519,838
124,531,3176
124,532,3089
124,539,3329
124,540,905
124,551,1275
124,559,1484
124,560,2262
129,011,861
129,012,502
129,019,681
129,020,4686
129,041,2122
129,042,2138
129,049,2398
129,050,1220
129,061,2489
129,062,2877
129,063,2683
129,064,2443
129,065,2754
129,069,2729
129,081,1968
129,089,2012
129,091,1377
129,092,1329
129,099,1405
129,101,1083
129,109,1121
129,111,991
129,121,267
129,122,288
129,123,187
129,124,194
129,129,142
129,131,593
129,132,426
129,139,507
129,160,2756
129,171,1256
129,172,1153
129,179,1307
129,181,1241
129,182,1102
129,183,1245
129,189,1129
129,190,1649
129,201,1457
129,202,1479
129,209,1581
129,211,1012
129,212,967
129,219,966
129,221,701
129,222,780
129,223,586
129,229,856
129,230,1633
129,241,1023
129,242,1004
129,249,1132
129,251,1408
129,259,1465
129,261,1300
129,262,1362
129,269,1439
129,271,1781
129,279,1861
129,280,773
129,291,1492
129,292,1199
129,299,1184
129,300,2921
129,311,1581
129,319,1865
129,321,2726
129,329,2347
129,331,1476
129,339,1581
129,341,1201
129,342,1182
129,350,1837
129,361,1433
129,362,1366
129,363,1292
129,364,1397
129,369,1496
129,371,704
129,372,763
129,373,758
129,379,765
129,380,2148
129,391,1068
129,392,1248
129,393,1115
129,394,1084
129,399,1221
129,401,1327
129,402,1433
129,409,1398
129,411,3129
129,419,2424
129,421,1173
129,422,1169
129,423,1263
129,429,1213
129,441,1437
129,451,506
129,452,664
129,459,635
129,460,1955
129,471,991
129,472,809
129,473,751
129,479,792
129,481,1074
129,482,822
129,483,1013
129,484,1121
129,485,1690
129,486,920
129,487,1255
129,488,1095
129,489,1227
129,491,2516
129,499,2595
129,500,1565
129,511,893
129,512,913
129,513,998
129,519,953
129,531,3188
129,532,3111
129,539,3222
129,540,1089
129,551,1364
129,559,1496
129,560,2298
131,011,208
131,012,369
131,019,201
131,020,4396
131,041,1864
131,042,1791
131,049,2026
131,050,679
131,061,2186
131,062,2527
131,063,2429
131,064,2516
131,065,2350
131,069,2818
131,081,1433
131,089,1602
131,091,1028
131,092,976
131,099,1057
131,101,771
131,109,737
131,111,644
131,121,384
131,122,689
131,123,491
131,124,476
131,129,562
131,131,20
131,132,238
131,139,177
131,160,2404
131,171,770
131,172,682
131,179,812
131,181,737
131,182,621
131,183,674
131,189,625
131,190,1037
131,201,886
131,202,1089
131,209,1079
131,211,481
131,212,468
131,219,287
131,221,600
131,222,688
131,223,517
131,229,635
131,230,1459
131,241,721
131,242,674
131,249,735
131,251,1114
131,259,1161
131,261,784
131,262,880
131,269,884
131,271,1187
131,279,1309
131,280,432
131,291,853
131,292,650
131,299,736
131,300,2362
131,311,1032
131,319,1240
131,321,2122
131,329,2288
131,331,1155
131,339,1242
131,341,897
